#,What was the purpose of your trip when you used handy?,rate,Unlimited data/internet browsing,Speed of internet connection,Unlimited international calls,Unlimited local calls,Direct dial to hotel reception,Newsfeed,LUXOS City Guide,Discounted deals/tickets,Battery life,Is there any feature you would like handy to add or improve?,Adventure Junky,Culture Lover,Fashionista,Pampering Seeker,Foodie,Local Explorer,Night Owl,Other,Are you a planner or a spontaneous traveler?,Would you likely pick a hotel that has handy in the future?,Would you likely recommend handy to a friend of colleague?,survey,Start Date (UTC),Submit Date (UTC),Network ID
49d0b08faf79bccbb10246ba06386b55,Leisure,5,5,5,5,5,5,5,4,4,4,Noo,Adventure Junky,,,,Foodie,Local Explorer,,,I would like to ask for suggestions,1,9,83384c19-559a-11e7-8133-c05627b0f912,2017-06-21 03:34:19,2017-06-21 03:35:50,16ab3af62a
e5a34a4dc3c78875e6aab194a47eb048,Leisure,2,3,3,1,1,3,3,3,3,3,,,Culture Lover,,,,,,,I like to plan everything before the trip,1,6,7ecc7533-559a-11e7-beca-c05627b0f912,2017-06-21 03:34:03,2017-06-21 03:35:54,376e05622f
a90a83768b1ffac09fddc8c647d16552,Business,2,4,4,4,4,4,3,2,3,5,If you can allow it to act as a mobile wifi will be better. A lot of confidential information is in my phone..therefore I will rather not use Handy too much especially app which has password.,,,,,,,,business,I like to plan everything before the trip,1,6,525894ba-559a-11e7-8576-c05627b0f912,2017-06-21 03:12:03,2017-06-21 03:35:57,012dfb29fa
54ac27c085a3c9673d6427c2331a27de,Business,5,5,3,1,5,1,5,5,5,5,Add unlimited calls to other international countries even.,Adventure Junky,,Fashionista,,,Local Explorer,Night Owl,Romantic ,I just go with the flow,1,10,6c65a5a8-559a-11e7-98ed-c05627b0f912,2017-06-21 03:33:36,2017-06-21 03:36:04,e4520c852b
2bd5188e319c7c50c407de785d41a156,Leisure,5,5,5,4,5,5,5,5,4,5,,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,69e072a6-559a-11e7-8921-c05627b0f912,2017-06-21 03:34:51,2017-06-21 03:36:04,f845b1d303
3602b0cb63fee4fbe6dfc9f5c196d7d7,Leisure,5,5,4,2,2,2,4,3,2,4,More offers for tours,,,,,Foodie,Local Explorer,Night Owl,,I just go with the flow,1,10,5fd09173-559a-11e7-94f5-c05627b0f912,2017-06-21 03:34:09,2017-06-21 03:36:06,04c7e01528
e021dd08db75c2f862f0b619e4ceb54d,Leisure,1,3,2,3,3,3,4,4,2,1,Please allow it to access 4G - the speed was too slow to be functional. Battery would barely last 2 hours on standby, less than an hour if we were using it,,Culture Lover,,,Foodie,Local Explorer,,,I would like to ask for suggestions,0,3,87542b5c-559a-11e7-9e67-c05627b0f912,2017-06-21 03:34:29,2017-06-21 03:36:17,5717e51ff8
6f208d824f6341a5ebcdca1ce7b443e1,Leisure,4,5,5,3,3,3,3,5,4,3,It was a little slow/clunky to use particularly when switching between apps; it would often pause for a while. ,,Culture Lover,,,,,,,I would like to ask for suggestions,1,10,85b2f3a1-559a-11e7-80d8-c05627b0f912,2017-06-21 03:33:49,2017-06-21 03:36:19,82b141c646
2df77caeefb3b1c132f10b98a5104765,Leisure,4,5,4,1,2,4,5,5,5,4,,,Culture Lover,,,,,,,I like to plan everything before the trip,1,8,88dde363-559a-11e7-a55e-c05627b0f912,2017-06-21 03:34:23,2017-06-21 03:36:19,f24293a279
4b19507b1545ee0e3d35f42ea5b61279,Business,3,3,3,3,3,2,2,2,2,1,,,Culture Lover,Fashionista,,Foodie,,,,I like to plan everything before the trip,0,6,5e264c7d-559a-11e7-8035-c05627b0f912,2017-06-21 03:34:42,2017-06-21 03:36:23,258de14b4d
ed9c7c5559add29832c58bb4ac9769bc,Leisure,3,5,2,5,5,5,5,5,5,5,Speed of applications. The device runs very slowly. ,,Culture Lover,Fashionista,,Foodie,,,,I like to plan everything before the trip,1,10,5a5ae2e3-559a-11e7-8efa-c05627b0f912,2017-06-21 03:35:11,2017-06-21 03:36:31,263551b31a
37a069f6e6064331ff0cc6a6ceeaa5f3,Leisure,3,5,4,4,3,3,3,4,1,4,,,Culture Lover,,,Foodie,,,,I like to plan everything before the trip,1,7,625a7d42-559a-11e7-9650-c05627b0f912,2017-06-21 03:34:36,2017-06-21 03:36:52,9d6b4fe133
23f5d95c4eaf99f38f4ab3df3073ebbb,Leisure,5,5,4,5,5,3,3,3,1,5,,,,Fashionista,,,,,,I would like to ask for suggestions,1,10,6bdcc882-559a-11e7-8c78-c05627b0f912,2017-06-21 03:34:58,2017-06-21 03:37:39,ab1c2b1d63
10f7bba105d6db099291d01ddae64ea0,Business,4,5,5,3,3,5,3,3,5,5,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,8,70421185-559a-11e7-b402-c05627b0f912,2017-06-21 03:36:43,2017-06-21 03:38:03,ca99c38185
b000efc8ab55108f2aad20b78656bf06,Leisure,5,5,5,5,5,5,5,5,5,5,Game,,,Fashionista,,,,,,I like to plan everything before the trip,1,10,77f76e8a-559a-11e7-9df4-c05627b0f912,2017-06-21 03:31:54,2017-06-21 03:38:05,ea4fd52b12
7c2e084899f948661b50033f79dfc4e1,Leisure,5,5,4,3,3,5,4,5,4,5,Maybe suggestion to nearby atractio n with price info. Give an option. High price and budget.,Adventure Junky,,,,,,,,I just go with the flow,1,8,78319921-559a-11e7-9b95-c05627b0f912,2017-06-21 03:33:37,2017-06-21 03:38:06,34a81e38cf
ba61241a25409b691b00744a92e5c0d9,Leisure,4,4,3,3,4,4,3,3,3,3,,,,Fashionista,,Foodie,,,,I like to plan everything before the trip,1,9,7ef80a8a-559a-11e7-b930-c05627b0f912,2017-06-21 03:36:18,2017-06-21 03:38:08,c30f4792bc
cc0e813927d7be01fc9f1bd25ea3bf9f,Leisure,3,3,3,3,4,3,3,3,4,3,,,Culture Lover,,Pampering Seeker,Foodie,Local Explorer,,,I just go with the flow,1,7,71acfb26-559a-11e7-a1b0-c05627b0f912,2017-06-21 03:35:58,2017-06-21 03:38:10,020e20c67f
2e12a589b6e9aadace13961f7d6dace0,Leisure,3,3,3,1,1,3,3,3,3,3,,,Culture Lover,,,,Local Explorer,,,I like to plan everything before the trip,1,7,78ad9b19-559a-11e7-af31-c05627b0f912,2017-06-21 03:36:12,2017-06-21 03:38:11,cc1f3eb914
e5a5ebcccba9a87f0eb71e117dc9893b,Leisure,5,5,5,5,5,5,4,4,4,4,Discount on major attractions and offers in the city,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,66edca8a-559a-11e7-85e3-c05627b0f912,2017-06-21 03:35:06,2017-06-21 03:38:17,2405:204:5
367eb292c72d2ac7d3f7a6eafab73f77,Leisure,3,4,4,4,5,3,3,5,4,4,Not really,,Culture Lover,,Pampering Seeker,Foodie,Local Explorer,,,I like to plan everything before the trip,1,7,4c327451-559a-11e7-850e-c05627b0f912,2017-06-21 03:36:00,2017-06-21 03:38:28,a48823b7c6
e506f88d319a9c4ca65ba34f7e43b1df,Business,5,5,5,1,1,4,4,3,3,1,,,,,,,Local Explorer,,,I just go with the flow,1,7,805ccb19-559a-11e7-9aca-c05627b0f912,2017-06-21 03:33:43,2017-06-21 03:38:33,dd0d07408c
0bfacb027775e3797d9413a81ee240fd,Leisure,5,5,5,5,5,5,5,5,5,5,An included power battery pack.,Adventure Junky,Culture Lover,,,Foodie,,,,I like to plan everything before the trip,1,10,49c04afa-559a-11e7-9889-c05627b0f912,2017-06-21 03:36:12,2017-06-21 03:38:40,8b03cd56d6
e9c3e51d340d4ce64aee5f7c6fa0c2a0,Leisure,4,5,3,4,4,4,4,4,4,4,,,Culture Lover,,,,,,,I like to plan everything before the trip,1,10,744e3d05-559a-11e7-bcf1-c05627b0f912,2017-06-21 03:36:45,2017-06-21 03:38:42,d45d2ce63e
40a07ae8fdeafde62b043c957bcbc8e2,Leisure,5,5,5,2,5,5,5,5,5,4,Australia needs to be added to international calling,Adventure Junky,Culture Lover,Fashionista,Pampering Seeker,Foodie,Local Explorer,Night Owl,,I just go with the flow,1,10,48f5b4ca-559a-11e7-b3fb-c05627b0f912,2017-06-21 03:35:40,2017-06-21 03:38:43,2474989e4f
2cf78b7ed6e81c5c7d3380c7d197b20e,Business,4,4,4,5,5,3,3,2,2,3,,,,,,,Local Explorer,,,I would like to ask for suggestions,1,8,7bd232f5-559a-11e7-9736-c05627b0f912,2017-06-21 03:37:22,2017-06-21 03:38:44,69c45ba37d
d62815828a3a34ab9c2778c20453aabc,Leisure,4,4,4,4,4,4,4,4,4,4,Improve,,,,,Foodie,,,,I like to plan everything before the trip,1,9,7f946bf3-559a-11e7-91c9-c05627b0f912,2017-06-21 03:36:33,2017-06-21 03:39:01,33c4e64ca1
b9fbf8ca4bdf3cdaebbde3f6bcd316e9,Business,3,5,4,4,3,5,4,4,4,4,not familiar with the model of phone.  it will be good if is a iphone or samsung,,Culture Lover,Fashionista,Pampering Seeker,Foodie,,Night Owl,,I just go with the flow,1,9,824fb1ba-559a-11e7-b9ff-c05627b0f912,2017-06-21 03:37:25,2017-06-21 03:39:08,af84dd530e
dac80834578bc168b91f1ae811b85067,Leisure,4,4,4,5,5,5,1,4,3,4,Maybe a sheet of instructions on how to use some of the features as it took me a while to work out.,,Culture Lover,,,,Local Explorer,,,I like to plan everything before the trip,1,10,7841f07d-559a-11e7-b684-c05627b0f912,2017-06-21 03:36:55,2017-06-21 03:39:10,ab070b0603
5df2acb1b708f02ef79f22ddbb82b7f2,Leisure,5,5,5,5,5,5,5,4,4,4,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,7f638b54-559a-11e7-b121-c05627b0f912,2017-06-21 03:38:08,2017-06-21 03:39:32,c6276c0231
5e58682edcb699e2967e5ade0207e65c,Leisure,5,5,4,4,4,4,4,4,4,4,,Adventure Junky,Culture Lover,,,Foodie,,,,I like to plan everything before the trip,1,8,7634d93d-559a-11e7-a4cd-c05627b0f912,2017-06-21 03:24:10,2017-06-21 03:39:50,7bb3ba2b0a
678e46cc6227179525157cd8d6dbc0de,Leisure,5,5,4,5,4,5,5,5,4,4,,,Culture Lover,,Pampering Seeker,Foodie,,,,I like to plan everything before the trip,1,9,8739265c-559a-11e7-9ead-c05627b0f912,2017-06-21 03:39:30,2017-06-21 03:40:36,f67ce057de
b4dbe1622fc5f0b441235a7486cabfe5,Leisure,5,5,5,3,3,5,5,4,2,3,,,,,,,Local Explorer,,,I just go with the flow,1,10,720fecd7-559a-11e7-a5c1-c05627b0f912,2017-06-21 03:39:14,2017-06-21 03:40:46,251a96aad0
fd88c9e5bf7cbe13b69b9d12d85d073b,Leisure,5,5,4,5,3,5,5,5,5,5,This is a great service and a surprise, did not know it was available.  You have everything you need to know and more in your hand. ,,Culture Lover,,,Foodie,Local Explorer,,,I would like to ask for suggestions,1,10,87c12fa3-559a-11e7-8649-c05627b0f912,2017-06-21 03:36:13,2017-06-21 03:41:04,9c6c6034b3
cfccbb50369c1a2e5d213cf22d644b5c,Leisure,5,5,5,5,5,5,5,5,5,5,no,Adventure Junky,,,,,,,,I like to plan everything before the trip,1,10,81978394-559a-11e7-957b-c05627b0f912,2017-06-21 03:39:58,2017-06-21 03:41:11,2001:8003:
80af9b459cea10f17e8d7712dd275c43,Leisure,5,5,3,5,5,5,5,5,5,5,GPS on maps didn't locate us well or centre,Adventure Junky,,Fashionista,,Foodie,,,,I just go with the flow,1,10,7b182d28-559a-11e7-b821-c05627b0f912,2017-06-21 03:27:18,2017-06-21 03:41:13,bd2a5e7b44
45e48d71f91d03fae2dfeb7789b3904e,Business,4,4,4,1,4,4,3,4,1,4,Whatsapp,,,,,,Local Explorer,,,I like to plan everything before the trip,1,7,86a9f36b-559a-11e7-83ec-c05627b0f912,2017-06-21 03:35:43,2017-06-21 03:41:21,7b03e07b69
cbf770e705f2f6749699faadb48338df,Leisure,5,5,5,2,5,4,3,4,4,2,,,,,,Foodie,Local Explorer,,,I would like to ask for suggestions,1,10,709ff3e6-559a-11e7-b0dd-c05627b0f912,2017-06-21 03:40:29,2017-06-21 03:41:59,f43a7077ae
a570d50989ec5df34a19c5498c152634,Leisure,5,5,5,2,5,1,5,5,5,5,It s impossible to call handy from a local number. Only handy can make a call. Should be improved,Adventure Junky,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I just go with the flow,1,10,563ff24c-559a-11e7-ba01-c05627b0f912,2017-06-21 03:38:44,2017-06-21 03:42:22,0e269cba24
f807b6054e2c284049b528bc0ad84c76,Business,5,5,4,4,4,4,4,4,4,4,,Adventure Junky,,,,,,,,I like to plan everything before the trip,1,10,4968170f-559a-11e7-95fb-c05627b0f912,2017-06-21 03:39:37,2017-06-21 03:42:23,d99d5ad488
606a42d2ea764cdc6964f27804c82ba4,Leisure,4,4,4,4,4,4,3,3,3,3,,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,0,8,571b3430-559a-11e7-835f-c05627b0f912,2017-06-21 03:40:11,2017-06-21 03:42:31,72950d2920
480161799327a45ee1f80f7d9c899ec5,Business,3,4,2,2,2,4,4,4,5,2,,,Culture Lover,,,,,,,I just go with the flow,1,10,7763e278-559a-11e7-9fc1-c05627b0f912,2017-06-21 03:41:36,2017-06-21 03:42:40,3b8e52b0c1
c77abec58a4f17e8aac1a41c26ba88cf,Leisure,3,3,3,2,2,5,4,3,4,3,,Adventure Junky,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,6,5865fc26-559a-11e7-ad77-c05627b0f912,2017-06-21 03:40:11,2017-06-21 03:42:50,2601:18d:6
33345d83aa05cb1ed473a4a9529340b5,Business,5,5,5,5,5,5,5,5,5,4,,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,8777b1c5-559a-11e7-964c-c05627b0f912,2017-06-21 03:41:24,2017-06-21 03:43:17,4e589cd82a
1451f4c7087875ab4cc1f86320d7c21f,Leisure,4,3,4,5,5,4,4,4,5,1,,,,,,,,Night Owl,,I like to plan everything before the trip,1,5,497c5821-559a-11e7-9432-c05627b0f912,2017-06-21 03:41:19,2017-06-21 03:43:24,62f3c8f510
f53e96fcbc9c4da9e8e4ab7d81dfbfab,Leisure,5,5,5,4,4,5,3,3,2,5,,,,,,,Local Explorer,,,I just go with the flow,1,10,44ddbf40-559a-11e7-8028-c05627b0f912,2017-06-21 03:41:49,2017-06-21 03:43:39,9ae548eab6
badb2662692adb053203aff70a051155,Leisure,5,5,5,5,5,5,5,5,5,5,No,,Culture Lover,,,Foodie,Local Explorer,,,I would like to ask for suggestions,1,10,5de1a875-559a-11e7-9f8a-c05627b0f912,2017-06-21 03:42:09,2017-06-21 03:44:34,8753724d99
e5d703bb38d5b07b210551a37a4c56f5,Leisure,5,5,5,5,5,5,5,5,5,5,It's good the way it is.,,Culture Lover,,,Foodie,Local Explorer,,,I just go with the flow,1,9,61a481e8-559a-11e7-a300-c05627b0f912,2017-06-21 03:43:22,2017-06-21 03:44:40,da0aa251f4
21d112f70eae5136840a8f10677189f2,Business,4,4,4,3,5,4,2,5,3,3,It's much more helpful if it's allowed to open the hot spot.,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,811280de-559a-11e7-be1c-c05627b0f912,2017-06-21 03:42:30,2017-06-21 03:44:43,1b1961bd26
1ca8aca8031da94e8da2d0dfd6b6269d,Leisure,4,5,5,5,5,5,2,4,5,5,,,Culture Lover,,,Foodie,,,,I just go with the flow,1,8,4bff390c-559a-11e7-86e8-c05627b0f912,2017-06-21 03:43:10,2017-06-21 03:44:53,e31bceb171
87c740e7bcc12b7409c4c759f8643bbd,Leisure,5,5,5,5,5,5,5,5,5,5,,Adventure Junky,,,,,,,,I like to plan everything before the trip,1,10,63ea19eb-559a-11e7-87eb-c05627b0f912,2017-06-21 03:43:11,2017-06-21 03:45:04,1526b30f69
f97e84a5daf01921f1351bdaaadfb33b,Leisure,3,4,1,4,4,5,5,3,3,3,4g,,,Fashionista,,,,,,I like to plan everything before the trip,1,8,83963c30-559a-11e7-9ed1-c05627b0f912,2017-06-21 03:43:50,2017-06-21 03:45:06,21081dcdc0
4b36d52d4a8523befab59f85eb29eedf,Leisure,4,5,5,3,5,5,4,4,3,3,All fine,,,,,,Local Explorer,,,I like to plan everything before the trip,1,8,607acc70-559a-11e7-9424-c05627b0f912,2017-06-21 03:44:07,2017-06-21 03:45:47,5f889f9e4a
74adafcb1cc2904845eee4ff99b7d59d,Business,5,5,5,5,5,5,5,5,5,5,Ni,,,,,,Local Explorer,,,I just go with the flow,1,9,5b38c8ae-559a-11e7-b4cc-c05627b0f912,2017-06-21 03:44:31,2017-06-21 03:45:48,5360ff4af8
4ac191a2d549caf4c86c7e6702879123,Leisure,5,5,5,5,5,5,3,4,4,5,Try more budget offers for lesser income tourists,,,,,,Local Explorer,,,I just go with the flow,1,10,72fa9330-559a-11e7-b166-c05627b0f912,2017-06-21 03:43:52,2017-06-21 03:45:50,0fd8a18359
b286e98ed180a063d4c82e57d411e370,Leisure,5,5,4,5,5,5,5,5,5,5,The equipments is handy and feature is amazing just that the front desk need to brief the guests compulsorily as this is not available in many places ,Adventure Junky,Culture Lover,,,Foodie,Local Explorer,Night Owl,,I like to plan everything before the trip,1,10,8250c26e-559a-11e7-a24e-c05627b0f912,2017-06-21 03:43:05,2017-06-21 03:46:24,a85e4a6046
adfbf2298229f34cdbb90ae51d1d82bc,Leisure,3,4,4,4,4,3,4,3,1,2,,,,Fashionista,Pampering Seeker,Foodie,,,,I like to plan everything before the trip,0,6,52e581f3-559a-11e7-8ddf-c05627b0f912,2017-06-21 03:44:39,2017-06-21 03:46:27,124f101a55
57a1319a47dda62adb5455bbc926c494,Business,4,5,2,5,5,5,3,5,4,3,Internet speed,Adventure Junky,Culture Lover,,,,Local Explorer,,,I just go with the flow,1,10,6dd2388f-559a-11e7-9c17-c05627b0f912,2017-06-21 03:44:16,2017-06-21 03:46:44,f46537c0d3
610f5f7259640e0431c431d1fe49582e,Business,1,2,1,1,1,1,1,1,1,1,Very poor experience.  ,,,,,,Local Explorer,,,I just go with the flow,0,1,84428c42-559a-11e7-b1a4-c05627b0f912,2017-06-21 03:45:39,2017-06-21 03:47:13,920369c9bd
8ae43be7f77ee28d078de6cc1b1c563a,Leisure,5,5,5,5,5,5,5,5,5,5,Good job on handy, i dont think i have any suggestion as I am so pleased with the service :),Adventure Junky,Culture Lover,,Pampering Seeker,,,,,I would like to ask for suggestions,1,10,5c608c42-559a-11e7-a0cb-c05627b0f912,2017-06-21 03:45:18,2017-06-21 03:48:02,0a8357c6a9
1f2c813a573cb74d1d77cce33d52070c,Leisure,4,4,4,2,4,4,4,3,3,3,,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,4652345c-559a-11e7-9461-c05627b0f912,2017-06-21 03:46:44,2017-06-21 03:48:10,cd6f757aae
33a66c54ad3255226decb82311cacb6b,Leisure,4,4,4,5,5,4,4,4,4,4,Not enough time to fully utilize it to a fair comment.,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,5039674a-559a-11e7-8457-c05627b0f912,2017-06-21 03:45:37,2017-06-21 03:48:46,cd78334eb9
ad47f1c9e7f0248ba708e7e83183f035,Leisure,5,5,5,3,5,5,5,5,5,3,,,,,,Foodie,,Night Owl,,I just go with the flow,1,10,78073891-559a-11e7-b0b8-c05627b0f912,2017-06-21 03:47:24,2017-06-21 03:49:03,2601:282:6
3ed3a37896665475cd51451f1f40299b,Leisure,3,4,3,5,3,3,3,4,2,3,The touch screen sometimes not working properly. ,,,,,Foodie,,,,I like to plan everything before the trip,1,10,7956930a-559a-11e7-9840-c05627b0f912,2017-06-21 03:44:55,2017-06-21 03:49:38,d28fce3e6d
2990490275bff0043a7eaf9f3d02d3cb,Leisure,5,5,5,5,5,5,3,3,3,5,,,,,,,,,HK Sale,I like to plan everything before the trip,1,10,5608e59c-559a-11e7-8e42-c05627b0f912,2017-06-21 03:05:58,2017-06-21 03:49:39,27a086ee9a
902f7f803669db988a103920d8bf47a8,Leisure,4,2,3,1,5,3,3,3,3,4,I believe the functionality has a ways to go yet ...... but I used it for making and taking local calls, and as a foreigner that was useful.,,,,,Foodie,,,,I like to plan everything before the trip,1,6,76b3b285-559a-11e7-b58d-c05627b0f912,2017-06-21 03:47:23,2017-06-21 03:49:42,c10741bc8e
172f0f008ee450cf4ce3b563dc82ba88,Leisure,4,4,5,5,5,5,4,5,4,5,,,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,4ca92540-559a-11e7-be40-c05627b0f912,2017-06-21 03:46:15,2017-06-21 03:49:43,5d8637cb57
0f1f15fe8826eb81057c691ab2933b33,Leisure,5,5,4,5,5,5,5,5,5,5,Thoroughly enjoyed using this device, helped us immensely with transport and ideas,,Culture Lover,,,,Local Explorer,,,I like to plan everything before the trip,1,10,6ece6f70-559a-11e7-80f1-c05627b0f912,2017-06-21 03:47:37,2017-06-21 03:49:50,08529fe7d6
048e699ccbb8bf7cfee3e23178ad5510,Leisure,3,3,1,1,1,1,1,1,1,1,Difficult to charge if not placed perfectly in charger,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,5,7bcfddbd-559a-11e7-a4cf-c05627b0f912,2017-06-21 03:47:17,2017-06-21 03:50:03,cc1395c70e
38c6acd549729c60c65843639eedf8c9,Leisure,4,4,3,3,5,5,3,3,3,5,Fast processor of the phone because it lags. Fast data connection as well if possible.,,Culture Lover,Fashionista,,,Local Explorer,Night Owl,,I like to plan everything before the trip,1,10,883b7aa1-559a-11e7-ab3e-c05627b0f912,2017-06-21 03:45:49,2017-06-21 03:50:10,1709ab8c58
63ea90ef6bd794f5b2b10267e48fa08b,Leisure,4,5,5,5,5,5,5,5,4,4,More frequent update on place to eat,Adventure Junky,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I would like to ask for suggestions,1,9,5771bc7d-559a-11e7-a019-c05627b0f912,2017-06-21 03:47:58,2017-06-21 03:50:11,82510b9aec
53dd9ce437385316c5ebad539a1264ed,Leisure,5,5,4,5,5,3,3,1,3,5,,,,,,,Local Explorer,,,I would like to ask for suggestions,1,10,84b593e1-559a-11e7-9293-c05627b0f912,2017-06-21 03:48:07,2017-06-21 03:50:13,0f5c5bb5ae
0da0a384ed93d21e3018d1a7b222f802,Business,5,5,5,5,5,5,5,5,5,5,no,,Culture Lover,,,,,,,I just go with the flow,1,10,5ee58666-559a-11e7-a77c-c05627b0f912,2017-06-21 03:39:10,2017-06-21 03:50:24,460e9d9316
a718dd4cea4d405216a0d2c6e449f0a7,Leisure,4,4,2,3,3,3,3,3,3,3,more speeder,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,7,824589d1-559a-11e7-8cca-c05627b0f912,2017-06-21 03:47:54,2017-06-21 03:50:33,a0a71589b8
4e12fdbd5fa7b943cb5be814019cfb63,Business,4,5,4,5,5,4,3,5,4,2,More battery life. It does not last the whole day with data on,,,,Pampering Seeker,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,6c4b55f5-559a-11e7-b5f4-c05627b0f912,2017-06-21 03:46:50,2017-06-21 03:50:35,f4e4493d14
e1360c97422139c549cb3d0db12e81d9,Business,3,5,3,5,5,3,3,3,3,5,,,Culture Lover,,,,,,,I just go with the flow,1,10,65da3317-559a-11e7-aa0e-c05627b0f912,2017-06-21 03:15:11,2017-06-21 03:50:45,e7af9442ac
9257844b322bd2f081cfbc0fccbc3552,Leisure,3,5,3,4,4,4,3,3,3,2,Speed,,,,,Foodie,,,,I like to plan everything before the trip,1,6,82c45c11-559a-11e7-ae9c-c05627b0f912,2017-06-21 03:48:15,2017-06-21 03:50:47,b9f5517f03
219fe33579362e72aafa3a4737cd4bd1,Leisure,5,5,4,4,4,4,4,4,4,4,,,,,Pampering Seeker,,,,,I just go with the flow,1,8,506d2300-559a-11e7-8619-c05627b0f912,2017-06-21 03:49:52,2017-06-21 03:51:03,c08c95bade
dfacceaa6692954aed4f3c6df0c78ba4,Leisure,4,5,5,4,4,5,3,3,4,4,,,Culture Lover,,,,,,,I like to plan everything before the trip,1,8,5dc6eec7-559a-11e7-b46b-c05627b0f912,2017-06-21 03:50:19,2017-06-21 03:51:13,ba84faf9fe
294830648c5203fb62fb294fe018e041,Business,4,5,5,3,4,4,3,3,2,4,i requested for a late checkout until 3pm, but handy shut down at the usual 12 pm checkout time. Suggest that handy should shut down at the same time as the revised guest checkout. ,,Culture Lover,,,Foodie,,,,I like to plan everything before the trip,1,10,7337fb26-559a-11e7-8881-c05627b0f912,2017-06-21 03:45:18,2017-06-21 03:51:15,4d61518302
141634b71edcc1eef2f9b22f70377b05,Leisure,3,5,2,1,1,4,1,1,1,5,Update the devuces as it kept freezing out,,,,,,Local Explorer,,,I would like to ask for suggestions,1,8,793aff45-559a-11e7-89c9-c05627b0f912,2017-06-21 03:49:47,2017-06-21 03:51:24,364f6ad72e
0f55532d874d79802d12858dbfdf1fd5,Business,4,5,4,3,5,5,4,4,4,4,Breackfast,,,,,Foodie,,,,I like to plan everything before the trip,1,7,6feeb0a3-559a-11e7-870d-c05627b0f912,2017-06-21 03:47:34,2017-06-21 03:51:27,543cb1c1aa
240c9656362c35755c3b1618c27ffd82,Leisure,5,5,5,5,5,5,5,5,5,5,It was perfect. ,,,,,Foodie,,,,I like to plan everything before the trip,1,10,67ad6b4c-559a-11e7-9bd1-c05627b0f912,2017-06-21 03:50:12,2017-06-21 03:51:59,038dafd6d2
419ae9918a5536d69309613cd1fe03fd,Leisure,5,5,3,5,5,5,2,3,3,4,If you a Iphone user its hard to use the handy. Maybe an simple Android for loading apps like Facebook etc.,Adventure Junky,Culture Lover,,,Foodie,Local Explorer,,,I just go with the flow,1,10,4f09c21e-559a-11e7-96c9-c05627b0f912,2017-06-21 03:49:20,2017-06-21 03:52:00,5a53c891ad
f5f2c938eb849721354e76674a9f132f,Leisure,4,1,3,3,3,5,4,4,4,3,No thanks, it was a very handy tool for tourists who don't know where to go or how to get there.,,,,,,Local Explorer,,,I just go with the flow,1,5,7425d94a-559a-11e7-9f5a-c05627b0f912,2017-06-21 03:49:49,2017-06-21 03:52:20,a7c0bf0b09
9f705b65937f834312f13e56feeae9a1,Leisure,4,5,4,2,2,4,3,5,3,4,,,Culture Lover,,,,Local Explorer,,,I would like to ask for suggestions,1,8,5e315466-559a-11e7-b00e-c05627b0f912,2017-06-21 03:49:24,2017-06-21 03:52:28,ba36f63aa5
cd0e2d9ed67867a6653830d4bae36df8,Business,3,3,1,5,5,3,3,5,4,1,,,,,,,Local Explorer,,,I just go with the flow,0,7,80d01ee3-559a-11e7-8442-c05627b0f912,2017-06-21 03:51:08,2017-06-21 03:52:39,9702dd54fd
51624124490a09817b27b862383b0433,Leisure,4,5,5,5,5,5,3,3,3,4,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,5cd6a80a-559a-11e7-b505-c05627b0f912,2017-06-21 03:51:03,2017-06-21 03:52:50,06f034bc70
